,subj_idx,response,split_by,rt,trial,feedback,samp,type
57334,2,0.0,0,0.491,108,0.0,0,observed
57335,2,1.0,1,0.503,108,1.0,0,observed
57336,2,1.0,0,0.591,109,1.0,0,observed
57337,2,1.0,1,0.525,109,1.0,0,observed
57338,2,1.0,0,0.578,110,1.0,0,observed
57339,2,1.0,1,0.429,110,1.0,0,observed
57340,2,0.0,0,1.54,111,0.0,0,observed
57341,2,1.0,1,0.391,111,1.0,0,observed
57342,2,1.0,0,0.528,112,1.0,0,observed
57343,2,1.0,1,0.366,112,1.0,0,observed
57344,2,1.0,0,0.482,113,1.0,0,observed
57345,2,1.0,1,1.003,113,1.0,0,observed
57346,2,1.0,0,0.564,114,1.0,0,observed
57347,2,1.0,1,0.428,114,0.0,0,observed
57348,2,0.0,0,0.366,115,0.0,0,observed
57349,2,0.0,1,0.529,115,0.0,0,observed
57350,2,1.0,0,0.416,116,1.0,0,observed
57351,2,0.0,1,0.491,116,0.0,0,observed
57352,2,1.0,0,0.678,117,1.0,0,observed
57353,2,0.0,1,0.514,117,0.0,0,observed
57354,2,1.0,0,0.603,118,1.0,0,observed
57355,2,1.0,1,0.418,118,1.0,0,observed
57356,2,1.0,0,0.391,119,1.0,0,observed
57357,2,1.0,1,0.577,119,1.0,0,observed
57358,2,1.0,0,0.629,120,0.0,0,observed
57359,2,1.0,1,0.403,120,1.0,0,observed
57360,2,1.0,0,0.385,121,0.0,0,observed
57361,2,0.0,1,0.46,121,0.0,0,observed
57362,2,0.0,0,1.028,122,1.0,0,observed
57363,2,0.0,1,0.628,122,1.0,0,observed
57364,2,0.0,0,0.377,123,0.0,0,observed
57365,2,0.0,1,0.417,123,1.0,0,observed
57366,2,0.0,0,0.856,124,0.0,0,observed
57367,2,0.0,1,0.549,124,0.0,0,observed
57368,2,0.0,0,1.364,125,1.0,0,observed
57369,2,0.0,1,0.416,125,0.0,0,observed
57370,2,1.0,0,0.615,126,1.0,0,observed
57371,2,1.0,1,0.529,126,0.0,0,observed
57372,2,1.0,0,0.503,127,1.0,0,observed
57373,2,0.0,1,0.592,127,1.0,0,observed
57374,2,0.0,0,1.015,128,1.0,0,observed
57375,2,0.0,1,0.516,128,0.0,0,observed
57376,2,1.0,0,0.528,129,1.0,0,observed
57377,2,0.0,1,1.116,129,0.0,0,observed
57378,2,1.0,0,0.341,130,0.0,0,observed
57379,2,1.0,1,0.917,130,1.0,0,observed
57380,2,0.0,0,1.003,131,0.0,0,observed
57381,2,0.0,1,0.853,131,1.0,0,observed
57382,2,1.0,0,0.541,132,1.0,0,observed
57383,2,0.0,1,0.911,132,1.0,0,observed
57384,2,1.0,0,0.341,133,1.0,0,observed
57385,2,0.0,1,0.765,133,1.0,0,observed
57386,2,0.0,0,0.341,134,0.0,0,observed
57387,2,0.0,1,0.753,134,0.0,0,observed
57388,2,1.0,0,0.316,135,0.0,0,observed
57389,2,0.0,1,0.417,135,0.0,0,observed
57390,2,1.0,0,0.671,136,0.0,0,observed
57391,2,1.0,1,0.841,136,0.0,0,observed
57392,2,1.0,0,0.321,137,1.0,0,observed
57393,2,0.0,1,0.991,137,0.0,0,observed
57394,2,1.0,0,0.265,138,1.0,0,observed
57395,2,1.0,1,1.316,138,1.0,0,observed
57396,2,0.0,0,0.379,139,0.0,0,observed
57397,2,1.0,1,1.678,139,0.0,0,observed
57398,2,1.0,0,0.529,140,1.0,0,observed
57399,2,1.0,1,1.122,140,1.0,0,observed
57400,2,0.0,0,0.229,141,0.0,0,observed
57401,2,0.0,1,1.154,141,0.0,0,observed
57402,2,1.0,0,1.141,142,1.0,0,observed
57403,2,1.0,1,0.792,142,1.0,0,observed
57404,2,1.0,0,0.389,143,0.0,0,observed
57405,2,0.0,1,0.428,143,1.0,0,observed
57406,2,1.0,0,0.63,144,0.0,0,observed
57407,2,1.0,1,0.404,144,1.0,0,observed
57408,2,1.0,0,1.942,145,1.0,0,observed
57409,2,0.0,1,0.404,145,0.0,0,observed
57410,2,0.0,0,1.139,146,0.0,0,observed
57411,2,1.0,1,1.291,146,1.0,0,observed
57412,2,1.0,0,1.106,147,1.0,0,observed
57413,2,0.0,1,0.927,147,1.0,0,observed
57414,2,1.0,0,1.103,148,1.0,0,observed
57415,2,1.0,1,0.574,148,1.0,0,observed
57416,2,1.0,0,2.029,149,1.0,0,observed
57417,2,1.0,1,0.342,149,1.0,0,observed
57418,2,1.0,0,0.752,150,1.0,0,observed
57419,2,1.0,1,2.341,150,1.0,0,observed
57420,2,1.0,0,0.529,151,1.0,0,observed
57421,2,0.0,1,0.439,151,0.0,0,observed
57422,2,1.0,0,0.515,152,1.0,0,observed
57423,2,1.0,1,0.417,152,1.0,0,observed
57424,2,1.0,0,0.616,153,1.0,0,observed
57425,2,1.0,1,0.503,153,1.0,0,observed
57426,2,1.0,0,0.579,154,0.0,0,observed
57427,2,1.0,1,0.891,154,1.0,0,observed
57428,2,0.0,0,0.906,155,1.0,0,observed
57429,2,1.0,1,0.468,155,1.0,0,observed
57430,2,0.0,0,1.205,156,1.0,0,observed
57431,2,1.0,1,0.737,156,0.0,0,observed
57432,2,0.0,0,0.43,157,0.0,0,observed
57433,2,0.0,1,0.442,157,0.0,0,observed
57434,2,0.0,0,0.666,158,0.0,0,observed
57435,2,1.0,1,0.53,158,1.0,0,observed
57436,2,0.0,0,0.567,159,0.0,0,observed
57437,2,1.0,1,0.453,159,1.0,0,observed
57438,2,0.0,0,0.33,160,0.0,0,observed
57439,2,1.0,1,0.428,160,1.0,0,observed
59520,3,1.0,0,0.414,1,1.0,0,observed
59521,3,0.0,1,0.92,1,1.0,0,observed
59522,3,0.0,0,1.613,2,1.0,0,observed
59523,3,0.0,1,0.403,2,0.0,0,observed
59524,3,0.0,0,0.408,3,1.0,0,observed
59525,3,1.0,1,0.511,3,1.0,0,observed
59526,3,0.0,0,0.415,4,1.0,0,observed
59527,3,0.0,1,0.829,4,0.0,0,observed
59528,3,0.0,0,1.336,5,1.0,0,observed
59529,3,1.0,1,0.404,5,0.0,0,observed
59530,3,0.0,0,0.565,6,0.0,0,observed
59531,3,0.0,1,0.963,6,1.0,0,observed
59532,3,0.0,0,1.63,7,1.0,0,observed
59533,3,0.0,1,0.44,7,1.0,0,observed
59534,3,1.0,0,1.229,8,1.0,0,observed
59535,3,0.0,1,0.495,8,1.0,0,observed
59536,3,0.0,0,1.244,9,1.0,0,observed
59537,3,0.0,1,0.398,9,0.0,0,observed
59538,3,0.0,0,0.842,10,0.0,0,observed
59539,3,0.0,1,1.365,10,1.0,0,observed
59540,3,0.0,0,1.573,11,1.0,0,observed
59541,3,0.0,1,0.956,11,0.0,0,observed
59542,3,1.0,0,0.414,12,0.0,0,observed
59543,3,1.0,1,1.497,12,0.0,0,observed
59544,3,0.0,0,0.196,13,0.0,0,observed
59545,3,0.0,1,0.819,13,0.0,0,observed
59546,3,0.0,0,0.486,14,0.0,0,observed
59547,3,1.0,1,0.97,14,1.0,0,observed
59548,3,0.0,0,0.337,15,0.0,0,observed
59549,3,1.0,1,0.522,15,0.0,0,observed
59550,3,0.0,0,0.384,16,0.0,0,observed
59551,3,1.0,1,1.088,16,1.0,0,observed
59552,3,1.0,0,0.27,17,1.0,0,observed
59553,3,1.0,1,0.652,17,1.0,0,observed
59554,3,1.0,0,0.379,18,0.0,0,observed
59555,3,1.0,1,0.439,18,1.0,0,observed
59556,3,1.0,0,0.249,19,1.0,0,observed
59557,3,0.0,1,0.479,19,1.0,0,observed
59558,3,1.0,0,1.087,20,1.0,0,observed
59559,3,0.0,1,0.892,20,0.0,0,observed
59560,3,0.0,0,0.217,21,0.0,0,observed
59561,3,1.0,1,1.092,21,1.0,0,observed
59562,3,1.0,0,0.163,22,1.0,0,observed
59563,3,1.0,1,0.895,22,1.0,0,observed
59564,3,1.0,0,0.367,23,1.0,0,observed
59565,3,1.0,1,0.309,23,1.0,0,observed
59566,3,1.0,0,0.483,24,0.0,0,observed
59567,3,1.0,1,0.362,24,0.0,0,observed
59568,3,0.0,0,0.807,25,0.0,0,observed
59569,3,1.0,1,0.967,25,1.0,0,observed
59570,3,0.0,0,0.458,26,0.0,0,observed
59571,3,1.0,1,0.341,26,1.0,0,observed
59572,3,0.0,0,0.562,27,0.0,0,observed
59573,3,1.0,1,0.259,27,1.0,0,observed
59574,3,0.0,0,0.248,28,0.0,0,observed
59575,3,1.0,1,0.376,28,1.0,0,observed
59576,3,1.0,0,1.005,29,1.0,0,observed
59577,3,1.0,1,0.405,29,1.0,0,observed
59578,3,1.0,0,1.058,30,1.0,0,observed
59579,3,1.0,1,0.438,30,1.0,0,observed
59580,3,1.0,0,0.205,31,1.0,0,observed
59581,3,1.0,1,0.326,31,1.0,0,observed
59582,3,0.0,0,0.25,32,1.0,0,observed
59583,3,1.0,1,0.72,32,1.0,0,observed
59584,3,0.0,0,0.223,33,1.0,0,observed
59585,3,1.0,1,0.53,33,0.0,0,observed
59586,3,0.0,0,0.258,34,0.0,0,observed
59587,3,0.0,1,0.303,34,0.0,0,observed
59588,3,1.0,0,0.668,35,1.0,0,observed
59589,3,1.0,1,0.437,35,1.0,0,observed
59590,3,1.0,0,0.323,36,1.0,0,observed
59591,3,1.0,1,0.376,36,0.0,0,observed
59592,3,1.0,0,0.888,37,0.0,0,observed
59593,3,1.0,1,0.426,37,1.0,0,observed
59594,3,0.0,0,0.624,38,0.0,0,observed
59595,3,0.0,1,0.261,38,0.0,0,observed
59596,3,1.0,0,0.243,39,1.0,0,observed
59597,3,1.0,1,0.286,39,1.0,0,observed
59598,3,1.0,0,0.227,40,1.0,0,observed
59599,3,1.0,1,0.756,40,1.0,0,observed
59600,3,0.0,0,0.405,41,0.0,0,observed
59601,3,0.0,1,0.342,41,1.0,0,observed
59602,3,0.0,0,0.23,42,1.0,0,observed
59603,3,0.0,1,1.045,42,1.0,0,observed
59604,3,0.0,0,0.262,43,0.0,0,observed
59605,3,0.0,1,0.375,43,0.0,0,observed
59606,3,1.0,0,0.316,44,0.0,0,observed
59607,3,1.0,1,0.381,44,1.0,0,observed
59608,3,1.0,0,0.239,45,1.0,0,observed
59609,3,1.0,1,0.54,45,1.0,0,observed
59610,3,1.0,0,0.667,46,0.0,0,observed
59611,3,1.0,1,0.335,46,1.0,0,observed
59612,3,1.0,0,0.329,47,0.0,0,observed
59613,3,1.0,1,0.31,47,0.0,0,observed
59614,3,0.0,0,0.16,48,0.0,0,observed
59615,3,1.0,1,0.498,48,1.0,0,observed
59616,3,0.0,0,0.217,49,0.0,0,observed
59617,3,1.0,1,0.326,49,1.0,0,observed
59618,3,0.0,0,0.153,50,0.0,0,observed
59619,3,1.0,1,0.33,50,0.0,0,observed
59620,3,0.0,0,0.168,51,1.0,0,observed
59621,3,1.0,1,0.267,51,1.0,0,observed
59622,3,1.0,0,0.257,52,1.0,0,observed
59623,3,1.0,1,0.462,52,0.0,0,observed
59624,3,1.0,0,0.23,53,1.0,0,observed
59625,3,0.0,1,0.646,53,0.0,0,observed
59626,3,0.0,0,0.869,54,0.0,0,observed
59627,3,1.0,1,0.453,54,1.0,0,observed
59628,3,1.0,0,0.307,55,0.0,0,observed
59629,3,1.0,1,0.344,55,1.0,0,observed
59630,3,0.0,0,0.311,56,1.0,0,observed
59631,3,1.0,1,0.361,56,1.0,0,observed
59632,3,1.0,0,0.246,57,1.0,0,observed
59633,3,1.0,1,0.394,57,0.0,0,observed
59634,3,1.0,0,0.226,58,0.0,0,observed
59635,3,0.0,1,0.232,58,1.0,0,observed
59636,3,0.0,0,0.463,59,1.0,0,observed
59637,3,0.0,1,0.312,59,0.0,0,observed
59638,3,0.0,0,0.169,60,0.0,0,observed
59639,3,1.0,1,0.874,60,1.0,0,observed
59640,3,1.0,0,0.168,61,0.0,0,observed
59641,3,1.0,1,0.367,61,0.0,0,observed
59642,3,0.0,0,0.59,62,1.0,0,observed
59643,3,1.0,1,1.084,62,1.0,0,observed
59644,3,1.0,0,0.268,63,1.0,0,observed
59645,3,1.0,1,0.689,63,1.0,0,observed
59646,3,1.0,0,1.547,64,1.0,0,observed
59647,3,1.0,1,0.472,64,1.0,0,observed
59648,3,1.0,0,0.456,65,1.0,0,observed
59649,3,1.0,1,0.415,65,0.0,0,observed
59650,3,1.0,0,0.294,66,1.0,0,observed
59651,3,1.0,1,0.891,66,1.0,0,observed
59652,3,1.0,0,0.335,67,1.0,0,observed
59653,3,1.0,1,0.938,67,0.0,0,observed
59654,3,1.0,0,0.402,68,1.0,0,observed
59655,3,1.0,1,0.847,68,1.0,0,observed
59656,3,1.0,0,0.326,69,1.0,0,observed
59657,3,1.0,1,0.414,69,1.0,0,observed
59658,3,1.0,0,0.308,70,1.0,0,observed
59659,3,1.0,1,0.58,70,1.0,0,observed
59660,3,1.0,0,0.282,71,0.0,0,observed
59661,3,1.0,1,0.53,71,1.0,0,observed
59662,3,1.0,0,0.457,72,1.0,0,observed
59663,3,1.0,1,0.728,72,0.0,0,observed
59664,3,1.0,0,0.3,73,0.0,0,observed
59665,3,1.0,1,0.318,73,1.0,0,observed
59666,3,1.0,0,0.264,74,1.0,0,observed
59667,3,1.0,1,0.406,74,1.0,0,observed
59668,3,1.0,0,0.371,75,1.0,0,observed
59669,3,1.0,1,1.888,75,1.0,0,observed
59670,3,0.0,0,0.175,76,0.0,0,observed
59671,3,1.0,1,1.55,76,1.0,0,observed
59672,3,1.0,0,0.262,77,1.0,0,observed
59673,3,1.0,1,0.386,77,1.0,0,observed
59674,3,1.0,0,0.418,78,1.0,0,observed
59675,3,1.0,1,0.569,78,0.0,0,observed
59676,3,1.0,0,0.342,79,1.0,0,observed
59677,3,1.0,1,0.785,79,1.0,0,observed
59678,3,1.0,0,0.386,80,1.0,0,observed
59679,3,1.0,1,0.521,80,1.0,0,observed
59680,3,0.0,0,0.324,81,0.0,0,observed
59681,3,0.0,1,0.316,81,0.0,0,observed
59682,3,0.0,0,0.348,82,0.0,0,observed
59683,3,0.0,1,0.293,82,1.0,0,observed
59684,3,0.0,0,0.432,83,1.0,0,observed
59685,3,0.0,1,0.688,83,0.0,0,observed
59686,3,0.0,0,0.396,84,0.0,0,observed
59687,3,0.0,1,0.807,84,1.0,0,observed
59688,3,1.0,0,0.381,85,0.0,0,observed
59689,3,0.0,1,0.271,85,1.0,0,observed
59690,3,0.0,0,0.343,86,0.0,0,observed
59691,3,0.0,1,0.576,86,0.0,0,observed
59692,3,0.0,0,0.516,87,0.0,0,observed
59693,3,0.0,1,0.359,87,1.0,0,observed
59694,3,0.0,0,0.319,88,0.0,0,observed
59695,3,0.0,1,0.307,88,0.0,0,observed
59696,3,1.0,0,0.411,89,1.0,0,observed
59697,3,1.0,1,0.305,89,0.0,0,observed
59698,3,0.0,0,0.969,90,0.0,0,observed
59699,3,1.0,1,0.297,90,1.0,0,observed
59700,3,1.0,0,0.259,91,1.0,0,observed
59701,3,1.0,1,0.288,91,1.0,0,observed
59702,3,1.0,0,0.715,92,0.0,0,observed
59703,3,1.0,1,0.352,92,1.0,0,observed
59704,3,0.0,0,1.089,93,1.0,0,observed
59705,3,1.0,1,0.307,93,0.0,0,observed
59706,3,0.0,0,0.617,94,1.0,0,observed
59707,3,0.0,1,0.238,94,1.0,0,observed
59708,3,0.0,0,0.31,95,1.0,0,observed
59709,3,0.0,1,0.397,95,0.0,0,observed
59710,3,0.0,0,0.378,96,1.0,0,observed
59711,3,1.0,1,0.903,96,0.0,0,observed
59712,3,0.0,0,0.311,97,1.0,0,observed
59713,3,1.0,1,0.556,97,1.0,0,observed
59714,3,0.0,0,0.42,98,0.0,0,observed
59715,3,1.0,1,0.289,98,1.0,0,observed
59716,3,1.0,0,0.368,99,1.0,0,observed
59717,3,1.0,1,0.482,99,1.0,0,observed
59718,3,1.0,0,0.987,100,1.0,0,observed
59719,3,1.0,1,0.364,100,0.0,0,observed
59720,3,1.0,0,0.674,101,1.0,0,observed
59721,3,1.0,1,0.282,101,0.0,0,observed
59722,3,1.0,0,0.641,102,1.0,0,observed
59723,3,1.0,1,0.39,102,0.0,0,observed
59724,3,1.0,0,0.639,103,1.0,0,observed
59725,3,0.0,1,0.3,103,1.0,0,observed
59726,3,1.0,0,0.385,104,1.0,0,observed
59727,3,0.0,1,0.377,104,0.0,0,observed
59728,3,1.0,0,0.459,105,1.0,0,observed
59729,3,0.0,1,0.632,105,0.0,0,observed
59730,3,1.0,0,0.351,106,1.0,0,observed
59731,3,1.0,1,0.546,106,1.0,0,observed
59732,3,1.0,0,0.417,107,1.0,0,observed
59733,3,1.0,1,0.316,107,1.0,0,observed
59734,3,1.0,0,0.371,108,1.0,0,observed
59735,3,1.0,1,0.356,108,1.0,0,observed
59736,3,1.0,0,0.26,109,0.0,0,observed
59737,3,1.0,1,0.364,109,1.0,0,observed
59738,3,1.0,0,0.899,110,1.0,0,observed
59739,3,1.0,1,0.338,110,1.0,0,observed
59740,3,1.0,0,1.41,111,0.0,0,observed
59741,3,1.0,1,0.304,111,1.0,0,observed
59742,3,1.0,0,0.412,112,1.0,0,observed
59743,3,1.0,1,0.32,112,1.0,0,observed
59744,3,1.0,0,0.732,113,1.0,0,observed
59745,3,1.0,1,0.283,113,1.0,0,observed
59746,3,1.0,0,1.096,114,1.0,0,observed
59747,3,1.0,1,0.41,114,1.0,0,observed
59748,3,1.0,0,0.415,115,1.0,0,observed
59749,3,0.0,1,0.252,115,0.0,0,observed
59750,3,1.0,0,0.577,116,1.0,0,observed
59751,3,1.0,1,0.321,116,1.0,0,observed
59752,3,1.0,0,1.439,117,1.0,0,observed
59753,3,1.0,1,0.281,117,1.0,0,observed
59754,3,1.0,0,1.655,118,0.0,0,observed
59755,3,1.0,1,1.519,118,1.0,0,observed
59756,3,0.0,0,0.81,119,1.0,0,observed
59757,3,1.0,1,0.288,119,1.0,0,observed
59758,3,0.0,0,0.337,120,0.0,0,observed
59759,3,1.0,1,0.271,120,1.0,0,observed
59760,3,1.0,0,0.741,121,1.0,0,observed
59761,3,0.0,1,0.234,121,0.0,0,observed
59762,3,1.0,0,0.683,122,1.0,0,observed
59763,3,0.0,1,0.264,122,1.0,0,observed
59764,3,1.0,0,0.513,123,1.0,0,observed
59765,3,0.0,1,0.564,123,0.0,0,observed
59766,3,1.0,0,0.949,124,1.0,0,observed
59767,3,0.0,1,0.434,124,1.0,0,observed
59768,3,0.0,0,0.528,125,1.0,0,observed
59769,3,0.0,1,0.471,125,1.0,0,observed
59770,3,1.0,0,1.139,126,1.0,0,observed
59771,3,1.0,1,0.714,126,0.0,0,observed
59772,3,1.0,0,0.323,127,1.0,0,observed
59773,3,0.0,1,0.276,127,1.0,0,observed
59774,3,1.0,0,0.281,128,1.0,0,observed
59775,3,0.0,1,0.279,128,0.0,0,observed
59776,3,1.0,0,0.456,129,1.0,0,observed
59777,3,0.0,1,0.366,129,0.0,0,observed
59778,3,1.0,0,0.345,130,0.0,0,observed
59779,3,0.0,1,0.366,130,0.0,0,observed
59780,3,1.0,0,0.82,131,0.0,0,observed
59781,3,0.0,1,0.418,131,0.0,0,observed
59782,3,1.0,0,0.742,132,0.0,0,observed
59783,3,0.0,1,0.308,132,1.0,0,observed
59784,3,0.0,0,0.362,133,0.0,0,observed
59785,3,0.0,1,0.362,133,0.0,0,observed
59786,3,1.0,0,0.577,134,0.0,0,observed
59787,3,0.0,1,0.317,134,1.0,0,observed
59788,3,1.0,0,0.521,135,1.0,0,observed
59789,3,0.0,1,0.518,135,1.0,0,observed
59790,3,1.0,0,0.253,136,0.0,0,observed
59791,3,0.0,1,0.255,136,0.0,0,observed
59792,3,0.0,0,0.294,137,1.0,0,observed
59793,3,0.0,1,0.242,137,1.0,0,observed
59794,3,1.0,0,1.652,138,1.0,0,observed
59795,3,0.0,1,0.588,138,1.0,0,observed
59796,3,1.0,0,0.718,139,0.0,0,observed
59797,3,0.0,1,0.48,139,0.0,0,observed
59798,3,0.0,0,0.244,140,0.0,0,observed
59799,3,0.0,1,0.695,140,1.0,0,observed
59800,3,0.0,0,0.171,141,0.0,0,observed
59801,3,0.0,1,0.375,141,1.0,0,observed
59802,3,1.0,0,0.33,142,1.0,0,observed
59803,3,0.0,1,0.341,142,0.0,0,observed
59804,3,1.0,0,0.331,143,1.0,0,observed
59805,3,1.0,1,0.557,143,1.0,0,observed
59806,3,0.0,0,0.545,144,0.0,0,observed
59807,3,0.0,1,0.589,144,0.0,0,observed
59808,3,1.0,0,0.231,145,0.0,0,observed
59809,3,0.0,1,1.106,145,0.0,0,observed
59810,3,0.0,0,0.288,146,1.0,0,observed
59811,3,0.0,1,0.401,146,0.0,0,observed
59812,3,1.0,0,0.592,147,1.0,0,observed
59813,3,1.0,1,0.586,147,1.0,0,observed
59814,3,1.0,0,0.312,148,1.0,0,observed
59815,3,1.0,1,0.281,148,1.0,0,observed
59816,3,1.0,0,0.379,149,1.0,0,observed
59817,3,1.0,1,0.325,149,1.0,0,observed
59818,3,0.0,0,0.371,150,1.0,0,observed
59819,3,1.0,1,0.365,150,1.0,0,observed
59820,3,1.0,0,0.319,151,1.0,0,observed
59821,3,1.0,1,0.272,151,1.0,0,observed
59822,3,1.0,0,0.301,152,1.0,0,observed
59823,3,1.0,1,0.242,152,1.0,0,observed
59824,3,1.0,0,0.736,153,0.0,0,observed
59825,3,1.0,1,0.251,153,1.0,0,observed
59826,3,1.0,0,0.972,154,1.0,0,observed
59827,3,1.0,1,0.316,154,1.0,0,observed
59828,3,0.0,0,0.864,155,0.0,0,observed
59829,3,1.0,1,0.329,155,1.0,0,observed
59830,3,0.0,0,0.746,156,0.0,0,observed
59831,3,1.0,1,0.315,156,1.0,0,observed
59832,3,1.0,0,0.708,157,0.0,0,observed
59833,3,1.0,1,0.318,157,1.0,0,observed
59834,3,1.0,0,0.437,158,1.0,0,observed
59835,3,1.0,1,0.261,158,1.0,0,observed
59836,3,0.0,0,0.702,159,0.0,0,observed
59837,3,1.0,1,0.411,159,1.0,0,observed
59838,3,1.0,0,0.419,160,1.0,0,observed
59839,3,1.0,1,0.318,160,1.0,0,observed
70400,4,1.0,0,0.774,1,0.0,0,observed
70401,4,1.0,1,0.536,1,1.0,0,observed
70402,4,0.0,0,1.436,2,1.0,0,observed
70403,4,0.0,1,0.548,2,1.0,0,observed
70404,4,0.0,0,0.796,3,0.0,0,observed
70405,4,0.0,1,0.389,3,0.0,0,observed
70406,4,0.0,0,1.944,4,1.0,0,observed
70407,4,1.0,1,0.406,4,1.0,0,observed
70408,4,0.0,0,0.926,5,0.0,0,observed
70409,4,1.0,1,0.392,5,1.0,0,observed
70410,4,0.0,0,1.739,6,1.0,0,observed
70411,4,1.0,1,0.419,6,0.0,0,observed
70412,4,1.0,0,0.716,7,0.0,0,observed
70413,4,0.0,1,0.488,7,0.0,0,observed
70414,4,1.0,0,1.209,8,0.0,0,observed
70415,4,1.0,1,0.673,8,1.0,0,observed
70416,4,0.0,0,1.35,9,1.0,0,observed
70417,4,1.0,1,0.335,9,0.0,0,observed
70418,4,0.0,0,1.2,10,0.0,0,observed
70419,4,0.0,1,0.409,10,1.0,0,observed
70420,4,0.0,0,0.546,11,1.0,0,observed
70421,4,0.0,1,0.365,11,0.0,0,observed
70422,4,1.0,0,0.945,12,0.0,0,observed
70423,4,1.0,1,0.828,12,0.0,0,observed
70424,4,0.0,0,0.596,13,0.0,0,observed
70425,4,0.0,1,0.343,13,0.0,0,observed
70426,4,0.0,0,0.969,14,0.0,0,observed
70427,4,1.0,1,0.19,14,1.0,0,observed
70428,4,1.0,0,1.93,15,1.0,0,observed
70429,4,1.0,1,0.38,15,1.0,0,observed
70430,4,1.0,0,1.466,16,0.0,0,observed
70431,4,1.0,1,0.36,16,0.0,0,observed
70432,4,0.0,0,1.215,17,1.0,0,observed
70433,4,1.0,1,1.803,17,0.0,0,observed
70434,4,1.0,0,1.189,18,1.0,0,observed
70435,4,0.0,1,1.649,18,0.0,0,observed
70436,4,1.0,0,1.072,19,1.0,0,observed
70437,4,1.0,1,0.381,19,1.0,0,observed
70438,4,0.0,0,0.679,20,0.0,0,observed
70439,4,1.0,1,0.372,20,0.0,0,observed
70440,4,0.0,0,0.837,21,0.0,0,observed
70441,4,0.0,1,0.377,21,1.0,0,observed
70442,4,1.0,0,1.729,22,1.0,0,observed
70443,4,1.0,1,1.234,22,1.0,0,observed
70444,4,0.0,0,0.391,23,1.0,0,observed
70445,4,1.0,1,1.804,23,1.0,0,observed
70446,4,0.0,0,0.746,24,0.0,0,observed
70447,4,1.0,1,0.732,24,1.0,0,observed
70448,4,1.0,0,0.936,25,1.0,0,observed
70449,4,1.0,1,0.35,25,1.0,0,observed
70450,4,0.0,0,1.247,26,0.0,0,observed
70451,4,1.0,1,0.383,26,1.0,0,observed
70452,4,1.0,0,0.628,27,1.0,0,observed
70453,4,1.0,1,0.378,27,0.0,0,observed
70454,4,0.0,0,1.11,28,0.0,0,observed
70455,4,0.0,1,0.338,28,0.0,0,observed
70456,4,1.0,0,0.351,29,1.0,0,observed
70457,4,1.0,1,0.61,29,0.0,0,observed
70458,4,1.0,0,0.499,30,1.0,0,observed
70459,4,0.0,1,0.381,30,1.0,0,observed
70460,4,1.0,0,0.358,31,1.0,0,observed
70461,4,0.0,1,0.421,31,0.0,0,observed
70462,4,1.0,0,0.651,32,1.0,0,observed
70463,4,1.0,1,0.348,32,1.0,0,observed
70464,4,1.0,0,0.48,33,1.0,0,observed
70465,4,1.0,1,0.391,33,1.0,0,observed
70466,4,1.0,0,0.381,34,1.0,0,observed
70467,4,1.0,1,0.348,34,1.0,0,observed
70468,4,1.0,0,0.337,35,1.0,0,observed
70469,4,1.0,1,0.391,35,1.0,0,observed
70470,4,1.0,0,0.353,36,0.0,0,observed
70471,4,1.0,1,0.36,36,1.0,0,observed
70472,4,0.0,0,0.974,37,0.0,0,observed
70473,4,1.0,1,0.368,37,1.0,0,observed
70474,4,1.0,0,0.934,38,1.0,0,observed
70475,4,1.0,1,0.414,38,1.0,0,observed
70476,4,1.0,0,0.645,39,1.0,0,observed
70477,4,1.0,1,0.353,39,1.0,0,observed
70478,4,1.0,0,0.431,40,1.0,0,observed
70479,4,1.0,1,0.36,40,1.0,0,observed
70480,4,0.0,0,0.371,41,1.0,0,observed
70481,4,0.0,1,0.345,41,0.0,0,observed
70482,4,0.0,0,0.548,42,1.0,0,observed
70483,4,0.0,1,0.361,42,0.0,0,observed
70484,4,1.0,0,0.47,43,0.0,0,observed
70485,4,0.0,1,0.406,43,1.0,0,observed
70486,4,0.0,0,0.636,44,1.0,0,observed
70487,4,0.0,1,0.363,44,1.0,0,observed
70488,4,0.0,0,0.363,45,1.0,0,observed
70489,4,0.0,1,0.473,45,1.0,0,observed
70490,4,0.0,0,0.398,46,0.0,0,observed
70491,4,0.0,1,0.331,46,1.0,0,observed
70492,4,0.0,0,0.519,47,0.0,0,observed
70493,4,0.0,1,0.367,47,1.0,0,observed
70494,4,1.0,0,0.329,48,1.0,0,observed
70495,4,0.0,1,0.325,48,0.0,0,observed
70496,4,1.0,0,0.417,49,1.0,0,observed
70497,4,0.0,1,0.313,49,0.0,0,observed
70498,4,1.0,0,0.408,50,0.0,0,observed
70499,4,0.0,1,0.346,50,1.0,0,observed
70500,4,0.0,0,1.254,51,0.0,0,observed
70501,4,0.0,1,0.414,51,0.0,0,observed
70502,4,1.0,0,0.42,52,0.0,0,observed
70503,4,1.0,1,0.821,52,0.0,0,observed
70504,4,0.0,0,0.396,53,1.0,0,observed
70505,4,0.0,1,0.275,53,0.0,0,observed
70506,4,0.0,0,0.366,54,0.0,0,observed
70507,4,1.0,1,0.339,54,1.0,0,observed
70508,4,1.0,0,0.481,55,0.0,0,observed
70509,4,1.0,1,0.474,55,1.0,0,observed
70510,4,0.0,0,0.355,56,0.0,0,observed
